Date,Account,Name,Reference,Type,Value,VATValue,PaidIndicator
12/5/2018,CUST1364,ARI FLEET UK LTD,CRE9203,C/Note,-418.06,-69.67,
12/5/2018,CUST1364,ARI FLEET UK LTD,CRE9204,C/Note,-418.06,-69.67,
12/13/2018,CUST1364,ARI FLEET UK LTD,INV486695,Invoice,846.00,141.00,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486920,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486921,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486922,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486923,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486924,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486925,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486926,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486927,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486928,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486929,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486930,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486931,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486932,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486933,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486934,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486935,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486936,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486937,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486938,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486939,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486940,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486941,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486942,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486943,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486944,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486945,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486946,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486947,Invoice,169.20,28.20,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486948,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486949,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486950,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486951,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486952,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486953,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486954,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486955,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486956,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486957,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486958,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486959,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486960,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486961,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486962,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486963,Invoice,145.24,24.21,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486964,Invoice,519.60,86.60,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486965,Invoice,519.60,86.60,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486966,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486967,Invoice,519.60,86.60,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486968,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486969,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486970,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486971,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486972,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486973,Invoice,519.60,86.60,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486974,Invoice,266.00,44.33,
1/7/2019,CUST1364,ARI FLEET UK LTD,INV486975,Invoice,266.00,44.33,
1/11/2019,CUST1364,ARI FLEET UK LTD,INV487160,Invoice,369.56,61.59,
1/11/2019,CUST1364,ARI FLEET UK LTD,INV487167,Invoice,358.80,59.80,
1/11/2019,CUST1364,ARI FLEET UK LTD,INV487168,Invoice,358.80,59.80,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487597,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487598,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487599,Invoice,519.60,86.60,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487600,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487601,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487602,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487603,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487604,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487605,Invoice,519.60,86.60,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487606,Invoice,266.00,44.33,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487607,Invoice,519.60,86.60,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487608,Invoice,519.60,86.60,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487609,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487610,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487611,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487612,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487613,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487614,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487615,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487616,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487617,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487618,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487619,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487620,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487621,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487622,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487623,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487624,Invoice,145.24,24.21,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487625,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487626,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487627,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487628,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487629,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487630,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487631,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487632,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487633,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487634,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487635,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487636,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487637,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487638,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487639,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487640,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487641,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487642,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487643,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487644,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487645,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487646,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487647,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487648,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487649,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487650,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487651,Invoice,169.20,28.20,
2/5/2019,CUST1364,ARI FLEET UK LTD,INV487652,Invoice,169.20,28.20,
2/19/2019,CUST1374,FCC Environment,INV487853,Invoice,374.42,62.40,
2/19/2019,CUST1379,QRO Solutions,INV487833,Invoice,246.00,41.00,
2/11/2019,CUST1388,Epsilon Lighting Limited,INV487738,Invoice,"62,628.20","10,387.20",
2/19/2019,CUST1389,VDL Service Department -,INV487881,Invoice,469.72,78.29,
2/22/2019,CUST1393,Finance Cash Account,INV487978,Invoice,"3,806.01",0.00,
12/5/2018,CUST1395,Loxam Access Ireland,INV486449,Invoice,"49,630.00",0.00,
12/5/2018,CUST1395,Loxam Access Ireland,INV486450,Invoice,"49,630.00",0.00,
12/5/2018,CUST1395,Loxam Access Ireland,INV486452,Invoice,"49,630.00",0.00,
12/11/2018,CUST1395,Loxam Access Ireland,CRE9210,C/Note,"-49,630.00",0.00,
12/11/2018,CUST1395,Loxam Access Ireland,CRE9211,C/Note,"-49,630.00",0.00,
12/11/2018,CUST1395,Loxam Access Ireland,CRE9212,C/Note,"-49,630.00",0.00,
12/11/2018,CUST1396,Bank of Ireland Finance,INV486633,Invoice,"49,030.00",0.00,
12/11/2018,CUST1396,Bank of Ireland Finance,INV486642,Invoice,"49,030.00",0.00,
12/11/2018,CUST1396,Bank of Ireland Finance,INV486643,Invoice,"49,030.00",0.00,
1/30/2019,CUST1407,Automotive Consulting,INV487519,Invoice,"8,710.55",0.00,
2/19/2019,CUST1408,Scottish Power Administration,INV487876,Invoice,"2,788.15",464.68,
2/20/2019,CUST1409,South Catering Fabrications,INV487910,Invoice,375.27,62.54,
12/14/2001,CUST164,ISIS FUNDING,INV402425,Invoice,"10,175.01","1,515.43",
12/14/2001,CUST164,ISIS FUNDING,CRE5086,C/Note,"-10,175.01","-1,515.43",
12/14/2001,CUST165,GENUS LEASING LTD,INV402424,Invoice,"33,300.01","4,959.58",
12/14/2001,CUST165,GENUS LEASING LTD,CRE5087,C/Note,"-33,300.01","-4,959.58",
12/14/2001,CUST165,GENUS LEASING LTD,INV402426,Invoice,"43,475.00","6,475.00",
12/18/2001,CUST165,GENUS LEASING LTD,CRE5089,C/Note,"-43,475.00","-6,475.00",
7/19/2017,CUST184,GHL COMMERCIALS LTD,BACS,Receipt,-3.96,0.00,
8/11/2017,CUST184,GHL COMMERCIALS LTD,CUST649,Adjustment,3.96,0.00,
1/15/2019,CUST212,CENTREGREAT LTD,INV487193,Invoice,44.03,7.34,
1/23/2019,CUST212,CENTREGREAT LTD,INV487327,Invoice,0.00,0.00,
7/18/2002,CUST215,CHALLENGER LIGHTING LTD,INV403723,Invoice,"34,010.38","5,065.38",
7/22/2002,CUST215,CHALLENGER LIGHTING LTD,CRE5140,C/Note,"-34,010.38","-5,065.38",
11/9/2018,CUST231,F M CONWAY LTD,INV486011,Invoice,527.13,87.86,
1/24/2019,CUST231,F M CONWAY LTD,INV487369,Invoice,377.54,62.93,
1/24/2019,CUST231,F M CONWAY LTD,INV487370,Invoice,370.30,61.72,
1/24/2019,CUST231,F M CONWAY LTD,INV487371,Invoice,405.17,67.53,
1/24/2019,CUST231,F M CONWAY LTD,INV487372,Invoice,578.81,96.47,
2/19/2019,CUST243,GEDLING BOROUGH COUNCIL,INV487887,Invoice,366.29,61.05,
11/6/2002,CUST253,HAYDOCK FINANCE LTD,INV404502,Invoice,"43,533.75","6,483.75",
11/8/2002,CUST253,HAYDOCK FINANCE LTD,CRE5183,C/Note,"-43,533.75","-6,483.75",
11/6/2002,CUST254,FIRST FINANCIAL,INV404498,Invoice,"17,331.25","2,581.25",
11/6/2002,CUST254,FIRST FINANCIAL,CRE5182,C/Note,"-17,331.25","-2,581.25",
12/6/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486524,Invoice,44.15,7.36,
12/6/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486525,Invoice,47.73,7.95,
12/6/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486590,Invoice,59.28,9.88,
12/6/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486591,Invoice,11.50,1.92,
12/6/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486592,Invoice,11.23,1.87,
12/12/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486652,Invoice,40.79,6.80,
12/13/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486693,Invoice,978.19,163.03,
12/19/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486811,Invoice,11.50,1.92,
12/19/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486812,Invoice,59.28,9.88,
12/21/2018,CUST283,T B F THOMPSON(GARVAGH)LTD,INV486894,Invoice,131.32,21.89,
1/9/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487085,Invoice,90.58,15.10,
1/9/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487086,Invoice,"2,050.86",341.81,
1/11/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487144,Invoice,399.60,66.60,
1/21/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487297,Invoice,162.61,27.10,
1/21/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487315,Invoice,59.36,9.90,
1/30/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487512,Invoice,600.84,100.14,
2/19/2019,CUST283,T B F THOMPSON(GARVAGH)LTD,INV487826,Invoice,75.88,12.65,
1/11/2019,CUST288,THE CHAMBERLAYNE ESTATES,INV487121,Invoice,358.80,59.80,
1/25/2019,CUST29,WARRINGTON BOROUGH COUNCIL,INV487415,Invoice,219.36,36.56,
1/30/2019,CUST298,MANX ELECTRICITY AUTHORITY,INV487528,Invoice,"1,404.00",234.00,
2/6/2019,CUST298,MANX ELECTRICITY AUTHORITY,CRE9241,C/Note,"-1,404.00",-234.00,
2/6/2019,CUST298,MANX ELECTRICITY AUTHORITY,INV487704,Invoice,"4,284.00",714.00,
1/11/2019,CUST30,LEX ACCIDENT SERVICES,INV487169,Invoice,"3,252.57",542.09,
1/28/2019,CUST30,LEX ACCIDENT SERVICES,INV487450,Invoice,"3,125.58",520.93,
1/28/2019,CUST30,LEX ACCIDENT SERVICES,INV487451,Invoice,"3,533.23",588.87,
1/28/2019,CUST30,LEX ACCIDENT SERVICES,INV487452,Invoice,"3,460.03",576.67,
1/28/2019,CUST30,LEX ACCIDENT SERVICES,INV487453,Invoice,"3,774.55",629.09,
2/19/2019,CUST30,LEX ACCIDENT SERVICES,INV487872,Invoice,"3,843.69",640.61,
2/19/2019,CUST30,LEX ACCIDENT SERVICES,INV487888,Invoice,"3,677.37",612.89,
7/9/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV438141,Invoice,43.28,6.45,
7/9/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV438142,Invoice,179.04,26.68,
7/9/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV438143,Invoice,529.37,78.85,
8/5/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV438608,Invoice,88.54,13.19,
9/3/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV439004,Invoice,59.12,8.82,
9/3/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV439005,Invoice,406.73,60.58,
9/9/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV439067,Invoice,111.04,16.54,
9/17/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV439170,Invoice,73.03,10.88,
10/7/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV439486,Invoice,765.92,114.08,
12/22/2010,CUST307,CALEDONIAN NOW UK INSPECT,INV440786,Invoice,69.45,10.34,
5/19/2011,CUST307,CALEDONIAN NOW UK INSPECT,CONTRA,Adjustment,"-2,325.52",0.00,
11/26/2018,CUST317,AMEY FLEET SERVICES(P&S),1803697,Receipt,"-1,098.00",0.00,
11/27/2018,CUST317,AMEY FLEET SERVICES(P&S),INV486293,Invoice,"1,098.00",183.00,
5/2/2008,CUST320,A.M. STREET LIGHTING,INV427017,Invoice,"66,092.58","9,843.58",
5/14/2008,CUST320,A.M. STREET LIGHTING,CRE6396,C/Note,"-66,092.58","-9,843.58",
10/29/2018,CUST323,JVA ELECTRICAL LTD,INV485688,Invoice,370.30,61.72,
1/14/2019,CUST331,SDB EQUIPMENT (PARTS),INV487184,Invoice,"1,755.61",292.60,
1/31/2019,CUST331,SDB EQUIPMENT (PARTS),INV487554,Invoice,56.29,9.38,
9/19/2003,CUST337,HADEN BUILDING MANAGEMENT LTD,INV407249,Invoice,385.85,57.47,
3/23/2004,CUST337,HADEN BUILDING MANAGEMENT LTD,CRE5388,C/Note,-385.85,-57.47,
3/23/2004,CUST337,HADEN BUILDING MANAGEMENT LTD,INV409169,Invoice,385.85,57.47,
4/15/2005,CUST337,HADEN BUILDING MANAGEMENT LTD,CRE5660,C/Note,-385.85,-57.47,
9/5/2003,CUST340,ALLIANCE CLEANING,INV407106,Invoice,240.88,35.88,
6/8/2005,CUST340,ALLIANCE CLEANING,CRE5722,C/Note,-240.88,-35.88,
1/28/2019,CUST351,KH ENGINEERING SERVICES LTD,INV487448,Invoice,371.74,61.96,
10/31/2003,CUST354,RHONDDA CYNON TAF C.B.C.,INV407671,Invoice,"1,645.69",245.10,
6/8/2005,CUST354,RHONDDA CYNON TAF C.B.C.,CRE5725,C/Note,"-1,645.69",-245.10,
1/14/2019,CUST354,RHONDDA CYNON TAF C.B.C.,1803949,Receipt,-229.52,0.00,
2/15/2019,CUST362,PJ HIRE SERVICES,INV487796,Invoice,"2,718.43",453.07,
11/14/2018,CUST370,ESB NETWORKS (JIMMY ACRES),INV486034,Invoice,282.00,0.00,
1/11/2019,CUST370,ESB NETWORKS (JIMMY ACRES),INV487171,Invoice,"8,059.00",0.00,
1/10/2004,CUST374,AUTORITE FINISHERS,INV408232,Invoice,"5,096.40",759.03,
1/16/2004,CUST374,AUTORITE FINISHERS,CRE5353,C/Note,"-5,096.40",-759.03,
2/15/2019,CUST381,DURHAM COUNTY COUNCIL,INV487794,Invoice,146.45,24.41,
2/19/2019,CUST381,DURHAM COUNTY COUNCIL,INV487817,Invoice,40.20,6.70,
2/21/2019,CUST381,DURHAM COUNTY COUNCIL,INV487929,Invoice,11.02,1.84,
11/9/2018,CUST382,FLEET FACTORS LTD,INV485999,Invoice,"3,297.10",549.52,
1/11/2019,CUST382,FLEET FACTORS LTD,INV487137,Invoice,77.54,12.92,
1/11/2019,CUST382,FLEET FACTORS LTD,INV487138,Invoice,219.43,36.57,
1/14/2019,CUST382,FLEET FACTORS LTD,INV487179,Invoice,546.38,91.06,
1/21/2019,CUST382,FLEET FACTORS LTD,INV487286,Invoice,289.74,48.29,
2/4/2019,CUST382,FLEET FACTORS LTD,INV487574,Invoice,82.64,13.78,
2/5/2019,CUST382,FLEET FACTORS LTD,INV487589,Invoice,10.80,1.80,
2/14/2014,CUST385,GATWICK AIRPORT LTD,INV457181,Invoice,532.74,88.79,
7/3/2014,CUST385,GATWICK AIRPORT LTD,CRE8097,C/Note,-532.74,-88.79,
9/11/2018,CUST386,VERSALIFT EBAY SALES,1803294,Receipt,-38.90,0.00,
12/10/2018,CUST386,VERSALIFT EBAY SALES,INV486623,Invoice,22.19,3.70,
1/25/2019,CUST386,VERSALIFT EBAY SALES,INV487414,Invoice,"4,218.49",703.08,
1/31/2019,CUST386,VERSALIFT EBAY SALES,1804053,Receipt,-128.34,0.00,
2/5/2019,CUST386,VERSALIFT EBAY SALES,1804094,Receipt,"-1,187.84",0.00,
2/14/2019,CUST386,VERSALIFT EBAY SALES,INV487784,Invoice,"1,187.84",197.97,
2/19/2019,CUST386,VERSALIFT EBAY SALES,INV487827,Invoice,49.77,8.30,
2/20/2019,CUST386,VERSALIFT EBAY SALES,INV487908,Invoice,59.49,9.92,
4/30/2004,CUST389,LEX TRANSFLEET LTD,INV409534,Invoice,"25,231.95","3,757.95",
5/7/2004,CUST389,LEX TRANSFLEET LTD,CRE5417,C/Note,"-25,231.95","-3,757.95",
11/24/2016,CUST392,J ROCK ELECTRICAL SERVICES LTD,INV473326,Invoice,368.40,61.40,
3/10/2017,CUST392,J ROCK ELECTRICAL SERVICES LTD,CRE8660,C/Note,-368.40,-61.40,
2/15/2019,CUST411,SOUTH EAST POWERLINE SERVICES,INV487807,Invoice,146.65,24.44,
2/15/2019,CUST411,SOUTH EAST POWERLINE SERVICES,INV487808,Invoice,163.62,27.27,
11/15/2018,CUST423,ARVAL LTD,CRE9185,C/Note,-22.68,-3.78,
2/14/2018,CUST430,ACCESS HIRE NATIONWIDE,INV480860,Invoice,"2,700.00",450.00,
9/5/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484656,Invoice,232.06,38.68,
9/7/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484790,Invoice,160.26,26.71,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484815,Invoice,"1,512.71",252.09,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484816,Invoice,111.00,18.50,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484817,Invoice,904.52,150.75,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484818,Invoice,55.20,9.20,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484819,Invoice,58.09,9.68,
9/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484820,Invoice,132.31,22.05,
9/13/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484846,Invoice,156.80,26.13,
9/13/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484847,Invoice,112.96,18.83,
9/17/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484897,Invoice,773.78,128.96,
9/17/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484898,Invoice,"5,669.10",944.85,
9/18/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484909,Invoice,731.84,121.97,
9/18/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484910,Invoice,"1,482.36",247.06,
9/19/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484948,Invoice,468.07,78.01,
9/19/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484949,Invoice,12.62,2.10,
9/21/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484975,Invoice,117.36,19.56,
9/21/2018,CUST430,ACCESS HIRE NATIONWIDE,INV484976,Invoice,26.91,4.49,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485042,Invoice,80.12,13.35,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485043,Invoice,117.49,19.58,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485044,Invoice,"5,529.08",921.51,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485045,Invoice,15.48,2.58,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485046,Invoice,44.83,7.47,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485047,Invoice,"1,061.82",176.97,
9/27/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485048,Invoice,224.11,37.35,
9/28/2018,CUST430,ACCESS HIRE NATIONWIDE,CRE9129,C/Note,"-5,669.10",-944.85,
9/28/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485113,Invoice,102.37,17.05,
9/28/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485135,Invoice,54.90,9.15,
10/8/2018,CUST430,ACCESS HIRE NATIONWIDE,INV485314,Invoice,239.26,39.88,
11/30/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486407,Invoice,44.83,7.47,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486514,Invoice,"5,669.10",944.85,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486515,Invoice,44.83,7.47,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486516,Invoice,44.83,7.47,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486549,Invoice,68.08,11.35,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486550,Invoice,44.83,7.47,
12/6/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486572,Invoice,140.41,23.39,
12/10/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486602,Invoice,44.83,7.47,
12/10/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486603,Invoice,"1,663.12",277.17,
12/10/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486604,Invoice,157.87,26.31,
12/11/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486634,Invoice,0.00,0.00,
12/12/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486644,Invoice,72.00,12.00,
12/12/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486645,Invoice,43.11,7.19,
12/13/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486679,Invoice,88.72,14.79,
12/13/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486680,Invoice,35.12,5.85,
12/13/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486681,Invoice,66.57,11.09,
12/17/2018,CUST430,ACCESS HIRE NATIONWIDE,INV486765,Invoice,100.92,16.82,
