Company,VendorID,Name,VendorNum,Address1,Address2,Address3,City,State,ZIP,PhoneNum,DefaultFOB,TermsCode
VE,GEN0002,"GENERAL FIRE EQUIP CO, INC",407,220 BROADWAY AVENUE,,,TWIN OAKS,PA,19014,(610) 485-8200,,1
VE,GEN0003,"GENERAL MACHINE PRODUCTS, INC.",408,3111 OLD LINCOLN HIGHWAY,,,TREVOSE,PA,19053-4996,(215) 357-5500,,99
VE,GEN0004,"GENERAC POWER SYSTEMS, INC.",409,P.O. BOX 297,,,WHITEWATER,WI,53190,(888) 436-3722,,99
VE,GEO0003,GEORGIA UNDERGROUND SUPPLY,410,5158-G KENNEDY ROAD,,,FOREST PARK,GA,30297,(404) 675-7999,,99
VE,GET0000,"GETEC, INC.",411,PO BOX 583,624 HARRIS ROAD,,FERNDALE,NY,12734,(845) 292-0800,,1
VE,GIL0002,GILBOY AUTOMOTIVE GROUP,412,2805 MACARTHUR ROAD,,,WHITEHALL,PA,18052,(610) 434-2953,,13
VE,GLA0001,G L AUTO GLASS,413,231 E. PORTER,,,MALVERN,OH,44644,330-323-7896,,5
VE,GLO0000,"GLOBAL EQUIPMENT COMPANY, INC.",414,29833 NETWORK PLACE,,,CHICAGO,IL,60673-1298,(707) 822-5600,,1
VE,GLO0001,GLOBAL INDUSTRIAL,415,11 HARBOR PARK DRIVE,,,PORT WASHINGTON,NY,11050,888-978-7759,,99
VE,GME0000,GM ELECTRIC INC.,416,4606 SOUTHWAY,,,CANTON,OH,44706,(330) 477-3395,,1
VE,GOD0000,GODADDY,417,,,,,,,,,00
VE,GOG0000,"GOGEL'S AUTO PARTS, INC.",418,3210 PHEASANT DRIVE,,,NORTHAMPTON,PA,18067,(610) 837-6721,,1
VE,GOL0000,"GOLIGHT, INC.",419,37146 OLD HWY 17,,,CULBERTSON,NE,69024,(800) 557-0098,,15
VE,GOM0000,JASON GOMEZ,420,,,,,,,,,00
VE,GOO0001,GOODALL MANUFACTURING,421,7558 WASHINGTON AVE SOUTH,,,EDEN PRAIRIE,MN,55344,(800) 328-7730,,1
VE,GOO0002,GOODYEAR TIRE DISTRIBUTION CENTER,422,329 SOUTH CARLISLE STREET,,,ALLENTOWN,PA,18109,(610) 433-1065,,99
VE,GOO0003,GOODYEAR TIRE & RUBBER COMPANY,423,1733 PERRY DR SW,,,CANTON,OH,44706,330 478-1408,,1
VE,GRA0000,"GRAINGER, INC",424,DEPT 870397825,,,PALATINE,IL,60038-0001,(610) 264-7561,,1
VE,GRA0001,"GRANDE TRUCK SALES, INC.",425,INTERSTATE 10 @ W.W. WHITE RD,P O BOX 201210,,SAN ANTONIO,TX,78220,800-779-7672,,11
VE,GRA0002,SCOTT GRAVER,426,2438 SOUTH 4TH ST.,,,ALLENTOWN,PA,18103,,,00
VE,GRE0001,"GREAT VALLEY INDUSTRIES, INC",427,474 ACORN LANE,P. O. BOX 675,,DOWNINGTOWN,PA,19335,(800) 722-8100,,1
VE,GRE0002,GREAT PLAINS DIST- NORTHERN,428,HSBC BUSINESS SOLUTIONS,PO BOX 5219,,CAROL STREAM,IL,60197-5219,800-468-8298,,99
VE,GRE0012,GREAT LAKES BEST ONE TIRE SERV,429,1469 W. MAIN STREET,,,ALLIANCE,OH,44601,330-478-5553,,13
VE,GRE0013,Green Pond Country Club,430,3604 Farmersville Road,,,BETHLEHEM,PA,18020,610-253-2505,,00
VE,GRI0001,"GRIMCO, INC.",431,1585 FENCORP DRIVE,,,FENTON,MO,63026,(800) 542-9941,,1
VE,GRO0001,"GROTE INDUSTRIES, LLC",432,DEPT. 0116,,,CINCINNATI,OH,45263-0116,(812) 273-1296,,1
VE,GRT0000,"GRT UTILICORP, INC.",433,9268 ASHLAND ROAD,,,WOOSTER,OH,44691,(330) 264-8444,,00
VE,GUA0000,GUARDIAN,434,PO BOX 677458,,,DALLAS,TX,75267-7458,(800) 627-4200,,00
VE,H&H0001,H&H AUTO PARTS,435,300 15TH ST. S.W.,,,CANTON,OH,44708,330-456-4778,,1
VE,H&M0000,H&M GOLF OUTING - EAST CHPA,436,ANN OCHELTREE C/O H&M SHARED,985 JOLLY ROAD,,BLUE BELL,PA,19422,(215) 283-7924,,5
VE,HAB0004,HAB-BPT,437,PO BOX 21810,,,LEHIGH VALLEY,PA,18002-1810,(610) 363-7214,,5
VE,HAL0008,"HALE TRAILER BRAKE&WHEEL,INC",438,ROUTE 73 & COOPER ROAD,P.O.OX 1400,,VOORHEES,NJ,8043,(800) 232-6535,,1
VE,HAN0000,RAY HANSEN,439,111 VALENTINES WAY,,,SAYLORSBURG,PA,18353,,,5
VE,HAN0002,"HANNAY REELS, INC.",440,553 STATE ROUTE 143,,,WESTERLO,NY,12193,(877) 467-3357,,1
VE,HAN0004,HANSEN INTERNATIONAL,441,PO BOX 100125,CLIENT ID # 900021,,COLUMBIA,SC,29202-3125,(803) 695-1500,,1
VE,HAR0000,HARBOR FREIGHT ALLENTOWN,442,4628 BROADWAY,,,ALLENTOWN,PA,18104,610-366-8895,,99
VE,HAR0001,HAROLD'S RV CENTER,443,7514 BATH PIKE,,,BATH,PA,18014,(610) 837-9880,,1
VE,HAR0002,HARSCO TRACK TECHNOLOGIES,444,415 NORTH MAIN,,,FAIRMONT,MN,56031,(507) 235-3361,,99
VE,HAR0004,JOYCE HARGAS,445,6330 GROTON NW,,,CANTON,OH,44708,,,5
VE,HAR0005,"HARPER INDUSTRIES, INC.",446,DBA DEWEZE MFG,151 E HWY 160,,HARPER,KS,67058,(855) 896-1300,,15
VE,HAR0006,"HARRIS BATTERY, INC",447,PO BOX L-6247,,,CINCINNATI,OH,45270-6247,(330) 874-0205,,1
VE,HAR0008,HARBOR FREIGHT,448,2901 WHIPPLE AVE. NW,,,CANTON,OH,44708,(330) 479-9852,,99
VE,HAR0011,"HARNEY HARDWARE, INC.",449,PO BOX 1309,,,THONOTOSASSA,FL,33592,(800) 942-7639,,99
VE,HAR0012,HARD DRIVES DIRECT,450,5-155 TERENCE MATHEWS CR,,,OTTAWA,ON,,(613) 599-1287,,99
VE,HAS0000,"HASLER MAILING SYSTEMS, INC.",451,PO BOX 3808,,,MILFORD,CT,06460-8708,800-446-6027,,1
VE,HAS0002,HASTINGS FIBER GLASS,452,P O BOX 218,770 COOK ROAD,,HASTINGS,MI,49058-0218,(269) 945-9541,,99
VE,HAV0012,HAVIS INC,453,75 JACKSONVILLE RD,,,WARMINSTER,PA,18974,(800) 524-9900,,1
VE,HAW0000,HAWKINS ELECTRIC SERVICE,454,8667 CHERRY LANE,,,LAUREL,MD,20707,,,00
VE,HEA0001,HEALTHWORKS,455,FAIRGROUNDS MEDICAL CENTER,400 NORTH 17TH ST - SUITE 207,,ALLENTOWN,PA,18104,(610) 969-2979,,1
VE,HEE0007,H&E EQUIPMENT SERVICES,456,3821 GENEROSITY COURT,,,GARNER,NC,27529-6227,(800) 280-9454,,5
VE,HEE0008,H&E EQUIPMENT SERVICE,457,1021 NW 12 TERRANCE,,,POMPANO BEACH,FL,33069,(954) 781-3099,,5
VE,HEI0000,FRANCIS HEINTZELMAN JR,458,525  W. CHURCH ST,,,SLATINGTON,PA,18080,,,00
VE,HEL0001,HELLERTOWN AUTO PARTS,459,900 FRONT ST,,,HELLERTOWN,PA,18055,(610) 838-7076,,00
VE,HEN0002,"HENDERSHOT DOOR SYSTEMS, INC",460,641 SOUTH SPRUCE STREET,,,NAZARETH,PA,18064,(610) 759-2167,,5
VE,HIG0002,HIGH VOLTAGE INC.,461,31 COUNTRY  ROUTE 7A,,,COPAKE,NY,12516,(518) 329-3275,,1
VE,HIM0000,JASON HIMES,462,5139 HOWENSTINE DR SE,,,EAST SPARTA,OH,44626,,,00
VE,HIN0002,HINKEL EQUIPMENT RENTAL,463,2410 HIGH ROAD,,,HUNTINGDON VALLEY,PA,19006,(800) 689-9365,,00
VE,HMA0001,"H-MAC SYSTEMS, INC",464,10 SOUTHVILLE ROAD,,,SOUTHBOROUGH,MA,1772,(877) 301-4660,,99
VE,HOF0002,"HOFFMAN MANUFACTURING, INC.",465,2010 SUNSET DRIVE,,,FOGELSVILLE,PA,18051,(610) 821-4222,,1
VE,HOL0005,KURT HOLLAND,466,2208  2ND AVE,,,WHITEHALL,PA,18052,,,00
VE,HOM0006,HOME DEPOT,467,2406 LINCOLN WAY E,,,MASSILLON,OH,44646,,,99
VE,HOM0010,HOME ROOFING & SIDING,468,5928 CANTERBURY NW,,,CANTON,OH,44708,330-412-6159,,00
VE,HOMOOO7,HOME DEPOT,469,3926 LINDEN ST,,,BETHLEHEM,PA,18020,610-882-0252,,00
VE,HOR0001,"HORWITH TRUCKS, INC",470,ROUTE 329,P O BOX 7,,NORTHAMPTON,PA,18067,(610) 261-2220,,1
VE,HOR0002,HOFFMAN EQUIPMENT CO,471,300 SOUTH RANDOLPHVILLE RD,,,PISCATAWAY,NJ,8855,(732) 752-3600,,99
VE,HUL0000,MICHAEL HULLIHEN,472,910 VILLAGE RD,,,CLEARFIELD,PA,16830,,,00
VE,HUM0000,HUMPHREY'S HYDRAULIC SERVICE,473,2214 HUCKLEBERRY ROAD,,,ALLENTOWN,PA,18104,(610) 435-9287,,99
VE,HUX0001,HUXHOLD ENTERPRISES LLC,474,UTILITY TOOL & TRAILER,185 NORTHRIDGE DRIVE,,SHAWANO,WI,54166,(715) 823-3167,,99
VE,HVA0001,HVAC USA,475,2615 WEST CASINO ROAD,,,EVERETT,WA,98204,(877) 632-4876,,99
VE,HYD0001,"HYDRO AIR HUGHES, LCC",476,PO BOX 8500-2056,,,PHILADELPHIA,PA,19178-2056,(401) 784-4420,,1
VE,HYD0011,HYDROMOTION INC,477,PO BOX 645450,,,PITTSBURGH,PA,15264-5252,(610) 948-4150,,1
VE,HYD0013,HYDRADYNE LLC,478,2909 SPEIGHT AVE,,,WACO,TX,76711,(254) 753-0819,,99
VE,HYK0001,HYKOLITY LIGHTING,479,4802 LITTLEJOHN STREET,SUITE A,,BALDWIN PARK,CA,91706,(562) 456-0507,,99
VE,IDE0000,IDEAL GLASS,480,8465 AIRPORT ROAD,,,BATH,PA,18014,(610) 837-6468,,1
VE,IMS0000,IMSA  NEW JERSEY SECTION,481,126 A SOUTH 6TH AVE,,,MANVILLE,NJ,8835,732-718-9144,,5
VE,IND0006,INDEPENDENT PROTECTION SYSTEMS,482,P.O. BOX 214,,,MASSILLON,OH,44648,(330) 832-7992,,00
VE,IND0007,INDUSTRIAL AIR POWER,483,W144 S6303 COLLEGE ST,,,MUSKEGO,WI,53150,414-422-1717,,00
VE,IND0009,INDUSTRIAL LADDER & SUPPLY CO,484,245 ADELE CT,,,VILLA PARK,IL,60181,(800) 833-0800,,99
VE,IND0010,"Industry Publications, Inc.",485,140 Littleton Road,Suite 320,,PARSIPPANY,NJ,7054,973-331-9545,,00
VE,IND0011,INDUSTRIAL NETWORKING SOLUTIONS,486,3321 ESSEX DRIVE,,,RICHARDSON,TX,75082,(800) 889-1461,,99
VE,INP0000,IN POWER LLC,487,PO BOX 435,,,LEWIS CENTER,OH,43035-0435,(740) 548-0965,,1
VE,INT0005,INTERSTATE BATTERY SYSTEM,488,PO BOX 299,,,WALNUTPORT,PA,18088,610-760-9783,,1
VE,INT0007,INTERMOTIVE VEHICLE CONTROLS,489,12840 EARHART AVE,,,AUBURN,CA,95602,(530) 823-1048,,1
VE,INT0009,"INT. STEEL& COUNTERWEIGHTS,LLC",490,PO BOX 641321,,,PITTSBURGH,PA,15264-1321,(617) 899-5813,,1
VE,INT0012,INTELEK TECHNOLOGIES,491,920 WALL STREET,,,NORMAN,OK,73069,(800) 353-3696,,00
VE,IPM0001,IPM SALES INC,492,5252 SOUTHWAY ST.S.W.,,,CANTON,OH,44706,330-478-1825,,99
VE,IRS0002,INTERNAL REVENUE SERVICE - 720,493,,,,CINCINNATI,OH,45999-0009,,,00
VE,ISL0001,ISLAND TECH SERVICES,494,980 SOUTH 2ND STREET,,,RONKONKOMA,NY,11779,(631) 447-2442,,1
VE,J&D0000,J & D SALES,495,195 BLAU ROAD,,,HACKETTSTOWN,NJ,7840,(908) 852-1526,,99
VE,JAC0000,"J.A.CUNNINGHAM EQUIPMENT, INC.",496,2025 TRENTON AVE.,,,PHILADELPHIA,PA,19125,(800) 822-3785,,1
VE,JAC0001,JACOBS AUTO SUPPLIES,497,1532 SUMNER AVE,,,ALLENTOWN,PA,18102,(610) 437-9552,,1
VE,JAC0002,JACK WILLIAMS TIRE,498,1000 HIGHWAY 315,,,WILKES BARRE,PA,18702,570-829-1991,,99
VE,JAC0004,THE JACK FROST PARADE,499,3910 ADLER PLACE,SUITE 120,,BETHLEHEM,PA,18017,,,00
VE,JAM0001,JAMES KING & COMPANY INC,500,PO BOX 37,,,TUALATIN,OR,97062,(800) 824-8635,,1
VE,JAS0000,JASPER ENGINES & TRANSMISSIONS,501,815 WERNSING ROAD,PO BOX 650,,JASPER,IN,47547-0650,(800) 827-7455,,00
VE,JAY0000,"JAYNES, REITMEIER, BOYD & THERRELL, P.C.",502,5400 BOSQUE BLVD,PO BOX 7616,,WACO,TX,76714,(254) 776-4190,,00
VE,JAY0001,JAY-CEE SALES & RIVET INC.,503,32861 CHESLEY DRIVE,,,FARMINGTON,MI,48336,(800) 521-6777,,99
VE,JBT0001,JB TOOL SALES,504,P.O. BOX 51721,,,LIVONIA,MI,48150,,,99
VE,JEG0001,"JEGS, INC",505,WWW.JEGS.COM,,,,,,(800) 345-4545,,99
VE,JET0002,"JET FABRICATORS, INC.",506,230 HWY 212,,,MICHIGAN CITY,IN,46360,(219) 872-8611,,1
VE,JET0005,JET.COM,507,221 RIVER STREET,8TH FLOOR,,HOBOKEN,NJ,7030,(855) 538-4323,,99
VE,JIV0000,JIVE COMMUNICATIONS INC.,508,,,,,,,(801) 980-1838,,00
VE,JJK0001,"JJ KELLER & ASSOCIATES, INC.",509,PO BOX 6609,,,CAROL STREAM,IL,60197-6609,(877) 564-2333,,1
VE,JOE0001,JOE'S AUTO,510,2509 YOST ROAD,,,BATH,PA,18014,484-515-5750,,00
VE,JOH0007,KEITH JOHNSON,511,PO BOX 128,,,WHITEHALL,PA,18052,,,00
VE,JOH0009,"JOHN C. ERNST CO., INC",512,21 GAIL COUNT,,,SPARTA,NJ,07871,888-943-5000,,99
VE,JOK0001,"J.O. KING, INC",513,8401-B ARROWRIDGE BLVD,,,CHARLOTTE,NC,28273,(800) 333-5058,,99
VE,JOS0002,"JOSEPH INDUSTRIES, INC",514,10039  AURORA - HUDSON ROAD,,,STREETSBORO,OH,44241,330-528-0091,,00
VE,JTE0001,JTECH USA,515,102 OSCAR WAY,,,CHESTER SPRINGS,PA,19425,610-458-4334,,99
VE,JUN0001,JUNIPER AUTO BODY,516,1116 N WEST END BLVD.,,,QUAKERTOWN,PA,18951,(215) 536-3486,,5
VE,K&S0000,K & S HYDRAULICS INC,517,"25E KEARNEY STREET, UNIT C",,,BRIDGEWATER,NJ,8807,(732) 356-3300,,1
VE,KAM0000,KAMAN INDUSTRIAL TECH. INC.,518,PO BOX 74566,,,CHICAGO,IL,60690-4566,(610) 434-9696,,1
VE,KAS0002,JOHN KASPERN,519,175 BALSAM WAY,,,PALMERTON,PA,18071,,,5
VE,KAS0004,THOMAS KASUNIC,520,700 HARRISON STREET,APT. 404,,ALLENTOWN,PA,18103,,,00
VE,KAU0000,KAUFMAN DIESEL SALES & SERVICE,521,1747 CR 144,,,SUGARCREEK,OH,44681,(330) 852-4115,,99
VE,KAU0001,KAUFFMAN ENGINEERING,522,P.O. BOX 84095,,,CHICAGO,IL,60689-4002,(785) 762-4400,,5
VE,KEN0000,KENDALL,523,PO BOX 8656,,,NAPLES,FL,34101,800-847-9341,,1
VE,KEN0001,"KENCO HYDRAULICS, INC",524,2280 AMBER DRIVE,,,HATFIELD,PA,19440,(215) 368-3779,,00
VE,KEN0005,KENWORTH OF CANTON,525,3350 BREUNING AVE S.W.,,,CANTON,OH,44706,330-456-4496,,00
VE,KER0000,KERSHAW MANUFACTURING CO.,526,PO BOX 933436,,,ATLANTA,GA,31193-3436,334-215-1000,,1
VE,KEY0005,KEYSTONE FLUID POWER INC,527,120 UNICO DRIVE,,,WEST HAZLETON,PA,18201,(570) 454-9759,,1
VE,KEY0008,KEYSTONE AUTOMOTIVE,528,3658 ROUTE 378,,ATTN TARA,BETHLEHEM,PA,18015,(610) 866-0313,,00
VE,KEY0010,"KEYSTONE SOFTWARE SOLUTION,INC",529,844 CENTRE AVE,,,READING,PA,19601,(800) 289-9109,,5
VE,KEY0011,KEYSTONE FIRE PROTECTION CO.,530,433 INDUSTRIAL DRIVE,,,NORTH WALES,PA,19454,(215) 641-0100,,5
VE,KIM0001,KIMBALL MIDWEST,531,DEPARTMENT L-2780,,,COLUMBUS,OH,43260-2780,(800) 233-1294,,1
VE,KIN0003,KING COATINGS LLC,532,929 NORTH 9TH STREET,,,ALLENTOWN,PA,18102,610-435-1212,,99
VE,KIN0004,CHRIS KINCAID,533,,,,,,,,,00
VE,KIS0001,KISTLER O'BRIEN,534,2210  CITY LINE ROAD,,,BETHLEHEM,PA,18017-2171,(610) 266-7100,,13
VE,KLI0001,CHRIS KLINE,535,115 TIMBER DRIVE,,,BLANDON,PA,19510,,,5
VE,KNA0001,KNAPHEIDE MFG. CO.,536,DEPT 4365,,,CAROL STREAM,IL,60122-4365,(217) 222-7131,,1
VE,KNA0002,PETER KNAPPENBERGER,537,,,,,,,,,00
VE,KNO0001,DAVID KNOBLACH,538,2241 ALLEN STREET,,,ALLENTOWN,PA,18104,484-788-4319,,00
VE,KOC0003,KOCH 33 AUTO,539,3810 HECKTOWN RD,,,EASTON,PA,18045,(610) 253-9191,,00
VE,KUD0000,DAVID KUDER,540,1769 ELINOR ST,,,BETHLEHEM,PA,18015,,,00
VE,KUL0000,KULLY SUPPLY INC,541,2110 W COUNTY RD 42,,,BURNSVILLE,MN,55337,(800) 518-5388,,99
VE,KUR0000,KEVIN KURTZ,542,1517 ROCKLAND ROAD,CONDO 101,,WILMINGTON,DE,19803,,,00
VE,KUS0001,KUSSMAUL ELECTRONICS,543,170 CHERRY AVE.,,,WEST SAYVILLE,NY,11796,(800) 346-0857,,99
VE,L&A0000,L & A MOYER,544,128 BROWNSMILL ROAD,,,DOUGLASSVILLE,PA,19518,(610) 582-2333,,13
VE,LAK0000,LAKE-VIEW ELECTRONICS CORP.,545,1054 E. PIONEER ROAD,,,GRAFTON,WI,53024-9684,(800) 686-8439,,1
VE,LAK0002,LAKEVIEW AUTO,546,2684 BERLIN TURNPIKE,,,BERLIN,CT,06037,860-829-1779,,99
VE,LAN0001,"LANCASTER TRUCK BODIES, INC.",547,310 RICHARDSON DRIVE,,,LANCASTER,PA,17604,717-394-2647,,99
VE,LAN0005,LANGER MATERIAL HANDLING INC,548,100 INDUSTRIAL DRIVE WEST,,,VALENCIA,PA,16059,(724) 898-2000,,00
VE,LAN0008,LANGWAY FORD,549,780 WASHINGTON ST,PO BOX 254,,AUBURN,MA,1501,(508) 832-6261,,00
VE,LAN0010,LANTEK FIBER OPTIC SERVICE,550,580 FISHERS STATION DRIVE,STE. A,,VICTOR,NY,14564,,,00
VE,LAS0006,"LASERFAB, INC.",551,26 LEBANON VALLEY PARKWAY,,,LEBANON,PA,17042,(717) 272-0060,,1
VE,LAW0001,LAW OFFICES OF AARON H PIERCE,552,253 CHURCH STREET,SUITE 4A,,NEW YORK,NY,10013,212-882-1752,,00
VE,LAW0009,"LAWSON PRODUCTS, INC.",553,8770 WEST BRYN MAWR AVE,SUITE 900,,CHICAGO,IL,60631-3515,(866) 529-7664,,99
VE,LEE0002,LEE SPRING COMPANY LLC,554,140 58TH STREET,SUITE #3C,,BROOKLYN,NY,11220,888-777-4647,,1
VE,LEG0000,"MASTERRACK, LLC",555,PO BOX 733786,,,DALLAS,TX,75373-3786,(800) 334-4183,,1
VE,LEH0007,"LEHIGH VALLEY PLASTICS, INC.",556,187 NORTH COMMERCE WAY,,,BETHLEHEM,PA,18017,(484) 893-5500,,1
VE,LEH0009,LEHIGH VALLEY JANITORIAL SUPPL,557,2320 BRODHEAD ROAD,,,BETHLEHEM,PA,18020,610-332-8821,,1
VE,LEH0012,LEHIGH HOLDINGS INC,558,7601 IMPERIAL DRIVE,,,WACO,TX,76702,(254) 399-2100,,00
VE,LEH0013,"LEHIGH TESTING LABORATORIES, INC.",559,308 WEST BASIN ROAD,P.O. BOX 903,,NEW CASTLE,DE,19720,(302) 328-0500,,99
VE,LEH0014,LEHIGH VALLEY HEALTH NETWORK,560,PO BOX 4067,,,ALLENTOWN,PA,18105,484-884-1300,,00
VE,LEH0016,LEHIGH VALLEY BUSINESS MACHINES,561,306 E. BROAD ST.,,,BETHLEHEM,PA,18018,610-865-4551,,00
VE,LEN0001,"LENSMAN & ASSOCIATES, LTD",562,"4571 STEPHEN CIRCLE, NW",SUITE 200,,CANTON,OH,44718,(330) 497-8274,,00
VE,LER0000,GARY LERCH JR,563,251 MONOCACY DRIVE,,,BATH,PA,18014,,,00
VE,LER0001,PHYLLIS LERCH,564,5495 COLONY DRIVE,,,BETHLEHEM,PA,18017,610-837-1030,,1
VE,LER0003,GARY LERCH SR,565,5495 COLONY DRIVE,,,BETHLEHEM,PA,18017,610-261-9210,,00
VE,LEV0000,"LEVEL RIDE MANUFACTURING, INC",566,700 NORTH WASHINGTON,,,DIAMOND,MO,64840,(800) 658-1327,,1
VE,LEV0002,LEVAN MACHINE & TRUCK EQUIPMENT,567,3417 PRINCETOWN ROAD,,,FLEETWOOD,PA,19522,(610) 944-7455,,00
VE,LEW0000,LEWIS CANUSO CO.,568,640 LANCASTER AVENUE,SUITE 201,,FRAZER,PA,19355,,,99
VE,LGS0001,"LGS GROUP, INC.",569,930 TAHOE BLVD,SUITE 802-353,,INCLINE VILLAGE,NV,89451,(775) 800-3923,,1
VE,LIB0001,LIBERTY FORD LINCOLN CANTON LLC,570,1423 TUSCARAWAS ST W,,,CANTON,OH,44702,(330) 456-2781,,99
VE,LIE0000,"LIEBHERR USA, CO.",571,4100 CHESTNUT AVE,PARTS SALES,MOBIL & CRAWLER CRANS DIV,NEWPORT NEWS,VA,23607,(757) 933-2011,,00
VE,LIF0002,LIFTON'S INC,572,121 SOUTH 6TH STREET,,,STILLWATER,MN,55082,(715) 246-5561,,1
VE,LIF0003,LIFT INC,573,3745 HEMPLAND ROAD,,,MOUNTVILLE,PA,17554,(717) 662-1800,,1
VE,LIF0004,"LIFTMOORE, INC.",574,7810 PINEMONT DRIVE,,,HOUSTON,TX,77040,(800) 994-1595,,1
VE,LIF0005,"LIFCO HYDRAULICS, INC.",575,2225 KENMORE AVE.,SUITE 100,,BUFFALO,NY,14207,(800) 895-4326,,1
VE,LIG0002,LIGHTING SUPPLY COMPANY,576,28525 BECK ROAD,,,WIXOM,MI,48393,248-581-0660,,99
VE,LIN0002,"LINEMEN'S SUPPLY, INC",577,P O BOX 1690,,,BINGHAMPTON,NY,13902-1690,(607) 773-2405,,1
VE,LIN0003,LINE-X of LEHIGH VALLEY CORP.,578,1116 N. WEST END BLVD.,,,QUAKERTOWN,PA,18951,(215) 536-3486,,1
VE,LIN0004,LINEMASTER SWITCH CORP.,579,29 PLAINE HILL ROAD,P.O. BOX 238,,WOODSTOCK,CT,6281,(860) 974-1000,,1
VE,LIN0006,LINE-X of READING,580,1140 HOBART AVE.,,,READING,PA,19610,610-376-7900,,5
VE,LIN0007,LINE X OF CANTON,581,1638 PERRY DRIVE SW,,,CANTON,OH,44706,330-477-7400,,00
VE,LIN0008,LINE-X PROTECTIVE COATINGS,582,301 JAMES RECORD ROAD,BLDG 200; SUITE 250,,HUNTSVILLE,AL,35824,(877) 330-1331,,1
VE,LIP0000,MICHELLE LIPYANIC,583,464 MALE ROAD,,,WIND GAP,PA,18091,,,00
VE,LOG0001,LOGMEIN,584,320 SUMMER STREET,,,BOSTON,MA,2210,(866) 478-1805,,99
VE,LON0001,PETER LONGWELL,585,1053 MILLHILL ROAD,,,EAST GREENVILLE,PA,18041,(215) 679-9696,,00
VE,LON0002,LONG ISLAND POWER AUTHORITY,586,ATTN: MEREDITH LEWIS,175 E OLD COUNTRY RD,,HICKSVILLE,NY,11801,(516) 949-7056,,00
VE,LOW0000,"LOWE MANUFACTURING, INC.",587,PO BOX 275,,,READSTOWN,WI,54652,(877) 467-3357,,1
VE,LOW0001,"LOWE AND MOYER  GARAGE, INC.",588,731 CHURCH STREET,,,FOGELSVILLE,PA,18051,610-395-2072,,1
VE,LOW0004,"LOWEN COLOR GRAPHICS, CORP.",589,P.O. BOX 1528,1111 N. AIRPORT RD.,,HUTCHINSON,KS,67504-1528,(800) 835-2365,,1
VE,LOW0005,"LOWE'S HOME CENTERS, INC.",590,101 MASSILLONMARKETPLACE,,,MASSILLON,OH,44646,(330) 832-1901,,99
VE,LSM0001,L & S MANUFACTURING CORP,591,2578 ENTERPRISE ROAD,SUITE 143,,ORANGE CITY,FL,32763-7904,(386) 774-5452,,99
VE,LUV0001,LUVERNE TRUCK EQUIPMENT,592,1200 EAST BIRCH STREET,,,BRANDON,SD,57005-2001,(605) 582-7200,,1
VE,M&L0001,"M & L TRUCKING SERVICES, INC.",593,P.O. BOX 4140,,,ROME,NY,13442-4140,(800) 756-1331,,1
VE,MAC0004,THE MACRAY COMPANY,594,PO BOX 809,,,FLANDERS,NJ,7836,(800) 539-8247,,1
VE,MAC0011,MAC TOOLS,595,3295 LONGWOOD DR,,,BARBERTON,OH,44203,330-245-6252,,5
VE,MAD0002,"MADACO SAFETY PRODUCTS, INC",596,1313 NORTH GRAND AVE #249,,,WALNUT,CA,91789,(909) 614-1756,,1
VE,MAJ0001,MAJOR POLICE SUPPLY,597,47 NORTH DELL AVE.,,,KENVIL,NJ,7847,(973) 584-7714,,1
VE,MAJ0002,MAJOR ELECTRONIX CORP,598,33801 CURTIS BLVD. #110,,,EASTLAKE,OH,44095,(440) 942-0054,,99
VE,MAN0003,"MANITEX , INC.",599,PO BOX 772938,,,CHICAGO,IL,60677-2938,(512) 942-3000,,1
VE,MAN0004,"MANUFACTURERS' NEWS, INC",600,1633 CENTRAL STREET,,,EVANSTON,IL,60201-1569,(847) 864-7590,,1
VE,MAR0009,MAR-KAL PRODUCTS CORP.,601,ONE PROMOTION PLACE,PO BOX 600    DEPT.C,,NEWTON,IA,50208-0600,(973) 783-7155,,1
VE,MAS0000,AL MASON,602,5423 Magnolia Trail North,,,PINELLAS PARK,FL,33782,,,5
VE,MAS0001,MASTERMAN'S LLP,603,AUBURN INDUSTRIAL PARK,11 C. STREET / P.O. BOX 411,,AUBURN,MA,1501,800-525-3313,,1
VE,MAT0002,MATCO TOOLS,604,5707 NELLA AVE NW,,,NORTH CANTON,OH,44720,(330) 497-6149,,99
VE,MAT0003,MATHESON TRI-GAS INC,605,PO BOX 347297,,,PITTSBURGH,PA,15251-4297,,,1
VE,MAX0002,"MAXWELL INDUSTRIES, LLC",606,PO BOX 1429,,,ATHENS,TN,37371,(423) 746-4344,,1
VE,MAZ0000,"MAZZELLA LIFTING TECH.,INC.",607,PO BOX 637435,,,CINCINNATI,OH,45263-7435,800-362-4601,,1
VE,MCC0003,MACARTHY TIRE ALLENTOWN PA,608,2655 MORAVIAN AVE,,,ALLENTOWN,PA,18103,610-837-5280,,00
VE,MCD0000,"MC DONALD SAFETY EQUIP., INC",609,581 COPPER DRIVE,,,WILMINGTON,DE,19804,(302) 999-0151,,1
VE,MCI0000,MCINTOSH OIL,610,2973 HARRISBURG AVE NE,,,CANTON,OH,44705,330-453-8407,,1
VE,MCM0001,"MCMASTER-CARR, INC",611,P O BOX 7690,,,CHICAGO,IL,60680-7690,(609) 259-8900,,1
